_id,WeekNumber,WeekPace,AcademicSupport,ConceptMastering,instructorEngagement,instructorClarity,instructorknowledgeable,submittedDate,universityId,class._id
2ufxpQtj8ys2QPhM4,10,5,2,3,4,5,5,2016-08-31T04:00:00.000Z,jT8CCfJRYuiukiEMB,RPHt9cb9tZrqxNJ8e
ubuXJ3eNGXwiAL7gK,11,3,4,4,4,4,4,2016-09-01T04:00:00.000Z,rhvWsCs6E9RPWbm8b,YD8c5ikKbnPDzFdrM
rEfATDu874RqFSQQA,4,4,5,4,5,4,5,2016-09-01T04:00:00.000Z,rhvWsCs6E9RPWbm8b,ZmH3Bp7jDH5PDuKqL
ZnwjBnfFX8moHmJPv,10,3,3,3,5,5,5,2016-09-01T04:00:00.000Z,jT8CCfJRYuiukiEMB,RPHt9cb9tZrqxNJ8e
QbMETHB63zKojk8aj,11,3,4,3,4,4,5,2016-09-01T07:00:00.000Z,wEYz76ngTMEsrQtm2,LfGDcvpagfFBJnXiQ
xQwCr4pG967zrgwHB,24,3,5,4,4,4,4,2016-09-01T07:00:00.000Z,wEYz76ngTMEsrQtm2,5usxXMEwP4xucmxrW
CQdjkhiNZwSH2GJRh,10,3,3,4,2,4,4,2016-09-01T04:00:00.000Z,rhvWsCs6E9RPWbm8b,7LQX9fwsicowR7YFB
JeA6tMnKM8GD6iCgj,21,3,4,2,3,4,2,2016-09-01T04:00:00.000Z,rhvWsCs6E9RPWbm8b,ZmH3Bp7jDH5PDuKqL
7ja34y7Lo2RcXqDYZ,10,3,5,5,5,5,4,2016-09-01T04:00:00.000Z,rhvWsCs6E9RPWbm8b,yc4vhknRxxWRC9K7J
ykngkMrBx7ZBCjqpd,10,3,4,4,4,4,5,2016-09-01T04:00:00.000Z,rhvWsCs6E9RPWbm8b,7LQX9fwsicowR7YFB
2PL2YFLi46PWswg72,7,3,5,3,4,4,5,2016-09-01T04:00:00.000Z,rhvWsCs6E9RPWbm8b,LLLmK9C5CuFDwxRWZ
ni2qFYBeG9ocm9Gzj,7,4,5,4,5,5,5,2016-09-02T04:00:00.000Z,ggea8dRMH5T7RTjCu,Sqj27d7nx2syeiC7B
Jzb9AbH4usRDCKdyF,7,5,3,2,5,3,5,2016-09-02T04:00:00.000Z,ggea8dRMH5T7RTjCu,Sqj27d7nx2syeiC7B
4qmmezzTXLoth7dEj,18,4,4,4,4,4,4,2016-09-02T04:00:00.000Z,ggea8dRMH5T7RTjCu,Sqj27d7nx2syeiC7B
H3HZ9mQZe8T4S7vLd,11,2,4,3,3,4,4,2016-09-02T04:00:00.000Z,jT8CCfJRYuiukiEMB,4PetDBAff6fnGMeTe
XKGeyDGugx6sS7eaG,5,2,3,5,5,5,5,2016-09-02T04:00:00.000Z,rhvWsCs6E9RPWbm8b,ZmH3Bp7jDH5PDuKqL
8BNjbk5Pbjh8Woj9G,21,4,4,2,4,3,4,2016-09-02T05:00:00.000Z,re2oaamkCc36r9Wqt,iYzi3cqx2Rjw4s9Ge
XzkFavJdz6DBEu2hd,7,3,3,2,4,4,5,2016-09-03T04:00:00.000Z,rhvWsCs6E9RPWbm8b,yc4vhknRxxWRC9K7J
Yy2PFhhQchwnQfqLh,8,4,4,1,5,4,5,2016-09-03T04:00:00.000Z,ggea8dRMH5T7RTjCu,Sqj27d7nx2syeiC7B
d9khR5rd4vNJDX2te,7,4,5,3,3,2,5,2016-09-03T04:00:00.000Z,ggea8dRMH5T7RTjCu,Sqj27d7nx2syeiC7B
XXuh2siCRpuKTPN66,6,5,4,2,5,5,5,2016-09-03T05:00:00.000Z,re2oaamkCc36r9Wqt,qZF4ZauZdCw4cPjRg
NHwwoqQwDxRCqysbs,7,3,4,4,4,3,5,2016-09-03T05:00:00.000Z,re2oaamkCc36r9Wqt,iYzi3cqx2Rjw4s9Ge
Pi7qCcG9Ct5uDqM47,7,4,3,3,4,4,4,2016-09-04T04:00:00.000Z,ggea8dRMH5T7RTjCu,Sqj27d7nx2syeiC7B
xTJpvvRoC7vQDdxFF,19,3,4,3,4,4,4,2016-09-04T04:00:00.000Z,ggea8dRMH5T7RTjCu,Sqj27d7nx2syeiC7B
do5bb6a6SnFhR7z28,5,4,3,2,4,5,5,2016-09-04T04:00:00.000Z,jT8CCfJRYuiukiEMB,SMGQcFDRbh53RC64B
fxwsrThdpvFyMMKS6,8,3,5,3,4,5,5,2016-09-05T05:00:00.000Z,re2oaamkCc36r9Wqt,iYzi3cqx2Rjw4s9Ge
Ynh2ahaLHyoaz6j7B,5,4,3,2,4,3,4,2016-09-06T07:00:00.000Z,wEYz76ngTMEsrQtm2,LfGDcvpagfFBJnXiQ
XXH4CJJRPxDigmhBM,5,3,3,3,3,3,5,2016-09-06T07:00:00.000Z,wEYz76ngTMEsrQtm2,5usxXMEwP4xucmxrW
G9q6fDy687NsgLxCy,5,4,4,2,5,5,5,2016-09-06T07:00:00.000Z,wEYz76ngTMEsrQtm2,5usxXMEwP4xucmxrW
Mu58dmtAu5CawLeR5,5,2,5,4,4,4,4,2016-09-06T04:00:00.000Z,ggea8dRMH5T7RTjCu,Sqj27d7nx2syeiC7B
WXEkKZSEE2nvN5q8N,5,3,4,4,4,4,4,2016-09-06T04:00:00.000Z,jT8CCfJRYuiukiEMB,RPHt9cb9tZrqxNJ8e
39SG2FTtQRj8HTvqb,8,3,5,5,5,5,5,2016-09-06T04:00:00.000Z,jT8CCfJRYuiukiEMB,RPHt9cb9tZrqxNJ8e
6uKyZXqqnGvpmkbaq,5,2,5,4,4,4,4,2016-09-06T04:00:00.000Z,jT8CCfJRYuiukiEMB,RPHt9cb9tZrqxNJ8e
ACigHvya84d3qAm2u,8,3,5,5,4,5,5,2016-09-06T04:00:00.000Z,jT8CCfJRYuiukiEMB,RPHt9cb9tZrqxNJ8e
y3r7xZPwfNuuGzuqZ,8,3,5,4,5,5,5,2016-09-06T04:00:00.000Z,jT8CCfJRYuiukiEMB,RPHt9cb9tZrqxNJ8e
k5Kkfm79EuPMazAFZ,8,4,3,4,2,3,4,2016-09-06T04:00:00.000Z,ggea8dRMH5T7RTjCu,Sqj27d7nx2syeiC7B
ByiMF8cvCttthpaRo,8,3,5,3,5,5,5,2016-09-06T04:00:00.000Z,jT8CCfJRYuiukiEMB,RPHt9cb9tZrqxNJ8e
LEyimmHCiRQQ7BnYB,5,4,4,4,5,4,5,2016-09-06T04:00:00.000Z,ggea8dRMH5T7RTjCu,Sqj27d7nx2syeiC7B
97S6skQckzAivBHsv,5,4,5,3,5,5,5,2016-09-06T04:00:00.000Z,ggea8dRMH5T7RTjCu,Sqj27d7nx2syeiC7B
LeXDt8z5NjqvhvPtA,5,4,5,2,4,4,5,2016-09-06T04:00:00.000Z,ggea8dRMH5T7RTjCu,Sqj27d7nx2syeiC7B
zjqu6BTaSA4YeftG7,5,4,4,1,5,3,4,2016-09-06T04:00:00.000Z,ggea8dRMH5T7RTjCu,Sqj27d7nx2syeiC7B
8d9qPpNkcWNRiWF3A,5,3,4,4,5,5,4,2016-09-06T04:00:00.000Z,jT8CCfJRYuiukiEMB,RPHt9cb9tZrqxNJ8e
8hCtC8HDWmFzAtwxE,5,3,3,3,3,3,4,2016-09-06T04:00:00.000Z,jT8CCfJRYuiukiEMB,RPHt9cb9tZrqxNJ8e
bbgxkrbkY68jEzbTa,5,3,5,3,5,4,5,2016-09-06T04:00:00.000Z,jT8CCfJRYuiukiEMB,RPHt9cb9tZrqxNJ8e
ypXriJ4xaaHbeijnj,5,3,4,3,4,5,5,2016-09-06T04:00:00.000Z,jT8CCfJRYuiukiEMB,RPHt9cb9tZrqxNJ8e
ybGo6QyEqpLJxnwKo,Cl,3,4,4,5,4,5,2016-09-06T04:00:00.000Z,jT8CCfJRYuiukiEMB,RPHt9cb9tZrqxNJ8e
nXujZXZrkdjGFPrR3,12,5,4,3,4,4,5,2016-09-06T04:00:00.000Z,jT8CCfJRYuiukiEMB,RPHt9cb9tZrqxNJ8e
DTS8pFegtyTjD5F4T,8,3,4,3,3,4,4,2016-09-06T04:00:00.000Z,jT8CCfJRYuiukiEMB,RPHt9cb9tZrqxNJ8e
3dyMX3rLHK4ZMtfnM,8,3,2,4,5,5,5,2016-09-06T04:00:00.000Z,jT8CCfJRYuiukiEMB,RPHt9cb9tZrqxNJ8e
v3YiQZHAuEsfzi8f7,10,3,3,3,2,4,4,2016-09-06T04:00:00.000Z,rhvWsCs6E9RPWbm8b,ZmH3Bp7jDH5PDuKqL
P9nn45okjfetdMfoW,11,4,2,4,4,4,5,2016-09-06T04:00:00.000Z,rhvWsCs6E9RPWbm8b,ZmH3Bp7jDH5PDuKqL
LiMZiCiH3BF4Ydf8D,11,3,5,4,5,5,5,2016-09-06T04:00:00.000Z,ggea8dRMH5T7RTjCu,Sqj27d7nx2syeiC7B
ajPWN6e4tThuKieGR,11,5,3,2,2,2,5,2016-09-06T07:00:00.000Z,wEYz76ngTMEsrQtm2,5usxXMEwP4xucmxrW
P53Q5u4Xut6jspkvf,11,3,4,1,4,4,5,2016-09-06T07:00:00.000Z,wEYz76ngTMEsrQtm2,LfGDcvpagfFBJnXiQ
PsfJTyrAi2SYDJAn2,10,3,4,5,5,5,5,2016-09-06T07:00:00.000Z,wEYz76ngTMEsrQtm2,LfGDcvpagfFBJnXiQ
J5Qw7sX78Spkbfigv,11,4,4,4,4,4,4,2016-09-06T07:00:00.000Z,wEYz76ngTMEsrQtm2,5usxXMEwP4xucmxrW
tCFQ66Pd2keMNkcoQ,11,4,5,4,5,4,3,2016-09-06T07:00:00.000Z,wEYz76ngTMEsrQtm2,LfGDcvpagfFBJnXiQ
KLnsT9sQXXNWaD3AB,Cl,3,5,5,5,5,5,2016-09-06T07:00:00.000Z,wEYz76ngTMEsrQtm2,LfGDcvpagfFBJnXiQ
6K8vdR6txw3uTjyu4,11,4,4,1,4,3,5,2016-09-06T04:00:00.000Z,ggea8dRMH5T7RTjCu,Sqj27d7nx2syeiC7B
QaEuRLQ4bppKBY4Bb,11,3,4,3,5,5,5,2016-09-06T07:00:00.000Z,wEYz76ngTMEsrQtm2,5usxXMEwP4xucmxrW
LsTMGEKZKGehG7QAB,8,5,5,5,5,5,5,2016-09-06T07:00:00.000Z,wEYz76ngTMEsrQtm2,LfGDcvpagfFBJnXiQ
mZywabx3FSowjbetH,11,3,4,3,4,3,4,2016-09-07T04:00:00.000Z,ggea8dRMH5T7RTjCu,Sqj27d7nx2syeiC7B
rTGAWiQQAEtX2gdbo,10,4,4,3,5,4,5,2016-09-07T07:00:00.000Z,wEYz76ngTMEsrQtm2,LfGDcvpagfFBJnXiQ
Gzppy6NDpoaGuBc23,11,3,4,2,4,4,5,2016-09-07T07:00:00.000Z,wEYz76ngTMEsrQtm2,LfGDcvpagfFBJnXiQ
YZiuEoxXRnNzs8XEf,11,3,3,3,3,4,5,2016-09-07T07:00:00.000Z,wEYz76ngTMEsrQtm2,LfGDcvpagfFBJnXiQ
yD3KMEW523cdojs82,11,4,4,2,5,5,5,2016-09-07T04:00:00.000Z,rhvWsCs6E9RPWbm8b,YD8c5ikKbnPDzFdrM
A95muK8thhHb7AXjm,6,4,3,2,4,4,5,2016-09-07T04:00:00.000Z,rhvWsCs6E9RPWbm8b,YD8c5ikKbnPDzFdrM
qJ46tpbWsz58gcMu5,6,3,4,5,5,5,5,2016-09-07T04:00:00.000Z,rhvWsCs6E9RPWbm8b,YD8c5ikKbnPDzFdrM
HQ49E3Bs4onQ3CpPX,6,4,3,3,4,4,5,2016-09-07T04:00:00.000Z,rhvWsCs6E9RPWbm8b,YD8c5ikKbnPDzFdrM
PTwgMWvths3dnrWJy,6,3,5,4,5,5,5,2016-09-07T04:00:00.000Z,rhvWsCs6E9RPWbm8b,YD8c5ikKbnPDzFdrM
xRkmdG2Dywxga86md,6,4,5,4,5,4,5,2016-09-07T07:00:00.000Z,wEYz76ngTMEsrQtm2,LfGDcvpagfFBJnXiQ
zexidKw3P5cW9nbh6,6,4,4,4,4,4,4,2016-09-07T05:00:00.000Z,re2oaamkCc36r9Wqt,iYzi3cqx2Rjw4s9Ge
4ReK9zeKpdY5qqy4Z,6,3,3,4,5,5,5,2016-09-07T05:00:00.000Z,re2oaamkCc36r9Wqt,iYzi3cqx2Rjw4s9Ge
8tC52HBzQ2Y9YnWtz,6,4,5,2,5,4,5,2016-09-07T05:00:00.000Z,re2oaamkCc36r9Wqt,iYzi3cqx2Rjw4s9Ge
XNgfZvbg28dpeB2rw,6,4,4,2,4,5,5,2016-09-07T05:00:00.000Z,re2oaamkCc36r9Wqt,iYzi3cqx2Rjw4s9Ge
nBYrmuB6b7gpo24sB,6,4,4,4,4,4,4,2016-09-07T05:00:00.000Z,re2oaamkCc36r9Wqt,iYzi3cqx2Rjw4s9Ge
gFhQCb4jNwXEshDeG,6,3,5,3,5,5,5,2016-09-07T05:00:00.000Z,re2oaamkCc36r9Wqt,iYzi3cqx2Rjw4s9Ge
qDJAdjiMyzPMbobpT,5,3,3,3,4,4,5,2016-09-07T05:00:00.000Z,re2oaamkCc36r9Wqt,iYzi3cqx2Rjw4s9Ge
wsycbRPcMf4ckPsDc,6,3,5,5,5,5,5,2016-09-07T05:00:00.000Z,re2oaamkCc36r9Wqt,iYzi3cqx2Rjw4s9Ge
qJDFkyBPXziKKPJtz,6,2,5,5,5,5,5,2016-09-07T05:00:00.000Z,re2oaamkCc36r9Wqt,iYzi3cqx2Rjw4s9Ge
6EoTcdukB7GYtP5iL,6,2,5,5,5,5,5,2016-09-07T05:00:00.000Z,re2oaamkCc36r9Wqt,iYzi3cqx2Rjw4s9Ge
cyXDyTA26YkJw2BLX,7,3,5,4,5,5,4,2016-09-07T05:00:00.000Z,re2oaamkCc36r9Wqt,iYzi3cqx2Rjw4s9Ge
d9XiYZHCRmAa23CLY,10,5,5,2,5,4,5,2016-09-07T05:00:00.000Z,re2oaamkCc36r9Wqt,iYzi3cqx2Rjw4s9Ge
Lhcw8L9Cxssy3iuCz,11,3,4,4,4,4,5,2016-09-07T05:00:00.000Z,re2oaamkCc36r9Wqt,iYzi3cqx2Rjw4s9Ge
KzfwFpzey9sw3knSG,11,3,5,4,5,5,5,2016-09-07T05:00:00.000Z,re2oaamkCc36r9Wqt,iYzi3cqx2Rjw4s9Ge
HBXoXSXkNc2sjzc6h,11,4,4,2,5,5,5,2016-09-07T05:00:00.000Z,re2oaamkCc36r9Wqt,iYzi3cqx2Rjw4s9Ge
NzKgJgg9SGuBKc3h7,11,4,5,3,4,4,4,2016-09-07T05:00:00.000Z,re2oaamkCc36r9Wqt,JtaB7J8LMkHNWPB3e
o4Wskhtd63qZddoZi,11,3,2,4,3,3,5,2016-09-07T07:00:00.000Z,wEYz76ngTMEsrQtm2,LfGDcvpagfFBJnXiQ
HAFvJnYkdS7t9KXz5,10,4,5,4,5,4,5,2016-09-07T07:00:00.000Z,wEYz76ngTMEsrQtm2,5usxXMEwP4xucmxrW
RAFZkpi6inm4LKfTn,11,5,4,3,5,4,5,2016-09-07T07:00:00.000Z,wEYz76ngTMEsrQtm2,5usxXMEwP4xucmxrW
iq59kmmQa8MDaEMLF,10,3,4,4,5,5,5,2016-09-07T07:00:00.000Z,wEYz76ngTMEsrQtm2,5usxXMEwP4xucmxrW
cXn4jnoHMhGnzaLvz,11,4,5,4,5,4,4,2016-09-07T07:00:00.000Z,wEYz76ngTMEsrQtm2,LfGDcvpagfFBJnXiQ
kH7i5Q5JffFGdeXGx,11,2,5,5,5,5,5,2016-09-07T07:00:00.000Z,wEYz76ngTMEsrQtm2,LfGDcvpagfFBJnXiQ
gcesu3LSwKW9QYbop,11,3,4,4,4,4,5,2016-09-07T07:00:00.000Z,wEYz76ngTMEsrQtm2,LfGDcvpagfFBJnXiQ
bzno9wNnN9aEjybqS,11,4,5,3,4,4,5,2016-09-07T07:00:00.000Z,wEYz76ngTMEsrQtm2,5usxXMEwP4xucmxrW
vJoTsM8yLYwFgFBDE,5,4,4,3,5,5,4,2016-09-08T07:00:00.000Z,wEYz76ngTMEsrQtm2,5usxXMEwP4xucmxrW
rbNaZHvnkxMmfANai,8,4,4,5,5,5,5,2016-09-08T05:00:00.000Z,re2oaamkCc36r9Wqt,iYzi3cqx2Rjw4s9Ge
rgQRh969tEw7MZmHJ,5,4,4,4,4,4,4,2016-09-08T04:00:00.000Z,rhvWsCs6E9RPWbm8b,7LQX9fwsicowR7YFB
2dQm4NH2vM6DBPMLs,6,3,5,3,4,5,5,2016-09-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,RPHt9cb9tZrqxNJ8e
qmBWaT6TseYcRPYFg,6,3,5,4,4,4,5,2016-09-08T04:00:00.000Z,ggea8dRMH5T7RTjCu,Sqj27d7nx2syeiC7B
AmySvqv2bZLP9f8Z8,6,3,4,4,5,4,5,2016-09-08T05:00:00.000Z,re2oaamkCc36r9Wqt,dnTh2WcoDZTND3MS8
g6N48hZyyQp35kJXX,5,3,5,4,3,4,5,2016-09-08T05:00:00.000Z,re2oaamkCc36r9Wqt,dnTh2WcoDZTND3MS8
HCfNBMxBMrjDbozSm,6,4,4,3,4,4,4,2016-09-08T05:00:00.000Z,re2oaamkCc36r9Wqt,dnTh2WcoDZTND3MS8
nsRZ9yj8No6nx6Rj9,3,5,3,2,3,3,5,2016-09-08T05:00:00.000Z,re2oaamkCc36r9Wqt,dnTh2WcoDZTND3MS8
qj3BWfiwPtZMqmAf9,6,3,4,4,4,4,4,2016-09-08T05:00:00.000Z,re2oaamkCc36r9Wqt,dnTh2WcoDZTND3MS8
xJRp9Yo5b86hEvjmG,5,4,4,3,4,4,5,2016-09-08T05:00:00.000Z,re2oaamkCc36r9Wqt,dnTh2WcoDZTND3MS8
nxqeZLWqQF9er2kWY,6,3,5,4,5,5,5,2016-09-08T05:00:00.000Z,re2oaamkCc36r9Wqt,dnTh2WcoDZTND3MS8
vJAHWv66Eyy4N57TH,6,3,3,3,3,3,4,2016-09-08T05:00:00.000Z,re2oaamkCc36r9Wqt,dnTh2WcoDZTND3MS8
6JepCB5djYY8gAeSq,5,4,5,4,5,5,5,2016-09-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,RPHt9cb9tZrqxNJ8e
DcTYiFLJXjyjZ2x8C,6,4,1,3,4,4,5,2016-09-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,37sE5FSgDmscwkGKF
uNBQ4QirGDRJxdegD,6,4,4,3,4,4,5,2016-09-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,37sE5FSgDmscwkGKF
WzhoBSEB2hkKtQkuA,6,3,5,4,4,4,4,2016-09-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,37sE5FSgDmscwkGKF
hSmCtzfqkntSCZ9ZT,6,3,5,5,5,5,5,2016-09-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,37sE5FSgDmscwkGKF
Y4xsSzoDYP5DZbC5a,6,3,3,3,2,2,1,2016-09-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,37sE5FSgDmscwkGKF
poroRkax9dKAQTEPz,6,3,4,3,5,4,5,2016-09-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,37sE5FSgDmscwkGKF
ytXA6y7bL4oybGLLg,6,3,5,4,4,4,5,2016-09-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,37sE5FSgDmscwkGKF
eJovnDEkcZsAF4kdk,6,1,3,5,3,4,4,2016-09-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,37sE5FSgDmscwkGKF
e4H6JQhK9JTJH3QZc,6,4,4,3,4,4,5,2016-09-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,37sE5FSgDmscwkGKF
waMuGy8SsQshdu8Yd,6,3,1,2,5,5,5,2016-09-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,37sE5FSgDmscwkGKF
37d2qWsu2RekhxbkA,11,3,5,4,4,3,5,2016-09-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,37sE5FSgDmscwkGKF
29TdoCgPfY2mmC5Pc,6,4,2,3,4,5,5,2016-09-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,37sE5FSgDmscwkGKF
XyC4XHMPbTBizj5Qf,8,4,5,4,5,5,5,2016-09-09T04:00:00.000Z,jT8CCfJRYuiukiEMB,37sE5FSgDmscwkGKF
Lr4Cb7YYveWCoYMcp,5,3,4,3,4,4,5,2016-09-09T04:00:00.000Z,ggea8dRMH5T7RTjCu,Sqj27d7nx2syeiC7B
tWeFo6RKMeREeBcyx,4,3,3,3,4,4,4,2016-09-09T04:00:00.000Z,jT8CCfJRYuiukiEMB,furi8xq9ZJuyN9SEt
BGddjWYBx6MHrrMZs,19,3,4,2,4,3,3,2016-09-09T04:00:00.000Z,jT8CCfJRYuiukiEMB,furi8xq9ZJuyN9SEt
Xtdxondnoe9qKDv3r,8,3,3,3,3,3,4,2016-09-09T07:00:00.000Z,wEYz76ngTMEsrQtm2,5usxXMEwP4xucmxrW
xqRoWo9xNZNTBMiWW,11,4,3,3,4,4,5,2016-09-09T04:00:00.000Z,jT8CCfJRYuiukiEMB,4PetDBAff6fnGMeTe
T3uykY7hDZtH4ooei,8,3,5,4,5,5,5,2016-09-09T04:00:00.000Z,ggea8dRMH5T7RTjCu,Sqj27d7nx2syeiC7B
xxC2coSiNRjtQo86s,6,2,5,5,5,5,5,2016-09-10T05:00:00.000Z,re2oaamkCc36r9Wqt,dnTh2WcoDZTND3MS8
M4rx9tZnpoY2zXsEA,8,3,2,2,4,3,5,2016-09-10T04:00:00.000Z,ggea8dRMH5T7RTjCu,Sqj27d7nx2syeiC7B
PY3gyrWXpGnR2Ptx8,8,2,3,4,3,4,4,2016-09-10T05:00:00.000Z,re2oaamkCc36r9Wqt,iYzi3cqx2Rjw4s9Ge
6Mw7brCvBTbq3E7Hp,6,4,5,3,5,4,5,2016-09-10T04:00:00.000Z,jT8CCfJRYuiukiEMB,furi8xq9ZJuyN9SEt
j87hLiHYYiLhWL8E2,7,4,5,1,5,5,5,2016-09-10T05:00:00.000Z,re2oaamkCc36r9Wqt,dnTh2WcoDZTND3MS8
aRdPtYnHqmgb6YnPe,7,4,5,3,5,4,5,2016-09-10T05:00:00.000Z,re2oaamkCc36r9Wqt,dnTh2WcoDZTND3MS8
q6ArsFZvcuQJ3m7YD,6,3,3,4,3,2,3,2016-09-10T04:00:00.000Z,ggea8dRMH5T7RTjCu,Sqj27d7nx2syeiC7B
3M3qbLtzvGMLmATZZ,8,3,4,3,4,4,4,2016-09-10T05:00:00.000Z,re2oaamkCc36r9Wqt,qZF4ZauZdCw4cPjRg
ECknYzcyYTYhLy7gR,7,3,4,1,3,3,4,2016-09-10T04:00:00.000Z,ggea8dRMH5T7RTjCu,Sqj27d7nx2syeiC7B
PAf4QNSiWcmysfuyu,7,3,4,2,4,3,3,2016-09-10T05:00:00.000Z,re2oaamkCc36r9Wqt,dnTh2WcoDZTND3MS8
QYMKLW5eha3gijDpA,6,3,3,3,3,4,5,2016-09-10T05:00:00.000Z,re2oaamkCc36r9Wqt,dnTh2WcoDZTND3MS8
THovtZQ6rvFvYr2nW,7,4,3,3,3,4,4,2016-09-10T05:00:00.000Z,re2oaamkCc36r9Wqt,dnTh2WcoDZTND3MS8
WiWgzKJkKXexbzFAw,18,3,5,5,4,5,4,2016-09-10T05:00:00.000Z,re2oaamkCc36r9Wqt,dnTh2WcoDZTND3MS8
9buuLywyWMQKpmaDd,6,3,5,3,4,4,4,2016-09-11T04:00:00.000Z,jT8CCfJRYuiukiEMB,D9qNfbH58pvR7LHtt
KTth9DgnAnkZMmiNA,11,4,4,3,5,4,5,2016-09-11T05:00:00.000Z,re2oaamkCc36r9Wqt,dnTh2WcoDZTND3MS8
jopcx3mhfhcuEpcRw,23,2,4,5,1,1,1,2016-09-12T07:00:00.000Z,wEYz76ngTMEsrQtm2,5usxXMEwP4xucmxrW
aTQkeSCvysdPj6HZ3,9,3,4,4,3,4,4,2016-09-12T04:00:00.000Z,rhvWsCs6E9RPWbm8b,YD8c5ikKbnPDzFdrM
WdQNaKSdLhkBJNJCg,23,4,3,2,3,4,5,2016-09-12T04:00:00.000Z,rhvWsCs6E9RPWbm8b,yc4vhknRxxWRC9K7J
vKPf8spGA4FAfNmjt,6,5,4,4,5,5,5,2016-09-12T07:00:00.000Z,wEYz76ngTMEsrQtm2,LfGDcvpagfFBJnXiQ
NDzyew45y7sDxS2Dw,6,5,5,4,5,5,5,2016-09-12T04:00:00.000Z,ggea8dRMH5T7RTjCu,Sqj27d7nx2syeiC7B
B9aBt7Yw6SEoLDwMP,6,2,4,4,4,4,5,2016-09-12T07:00:00.000Z,wEYz76ngTMEsrQtm2,5usxXMEwP4xucmxrW
uELAb6HbRCmtXHNr8,11,4,5,4,5,4,4,2016-09-12T07:00:00.000Z,wEYz76ngTMEsrQtm2,LfGDcvpagfFBJnXiQ
zA4sitqP7DppCsq3s,13,4,5,1,5,5,5,2016-09-12T05:00:00.000Z,re2oaamkCc36r9Wqt,iYzi3cqx2Rjw4s9Ge
ZP7NXQWHJhQdjSqJj,11,4,4,3,4,4,5,2016-09-12T07:00:00.000Z,wEYz76ngTMEsrQtm2,LfGDcvpagfFBJnXiQ
3EGjHhA2pte4yBTG3,7,3,5,3,5,5,5,2016-09-12T04:00:00.000Z,rhvWsCs6E9RPWbm8b,LLLmK9C5CuFDwxRWZ
DjNLTJD3kAG2pEHNN,7,4,4,3,4,5,5,2016-09-12T04:00:00.000Z,jT8CCfJRYuiukiEMB,furi8xq9ZJuyN9SEt
HE4jvTZq5CApjMBft,7,5,3,3,5,5,5,2016-09-12T04:00:00.000Z,jT8CCfJRYuiukiEMB,furi8xq9ZJuyN9SEt
jBC5qrdwBq4JhbDEm,7,4,3,2,3,3,4,2016-09-12T04:00:00.000Z,jT8CCfJRYuiukiEMB,furi8xq9ZJuyN9SEt
SaTN2cSjQHNdnyd5y,7,4,4,4,4,4,5,2016-09-12T05:00:00.000Z,re2oaamkCc36r9Wqt,iYzi3cqx2Rjw4s9Ge
Z2DcviexYniwr3QHM,7,3,4,3,4,4,5,2016-09-12T05:00:00.000Z,re2oaamkCc36r9Wqt,iYzi3cqx2Rjw4s9Ge
Q9PorX4YkoDPBebnD,7,3,5,3,4,4,5,2016-09-12T05:00:00.000Z,re2oaamkCc36r9Wqt,iYzi3cqx2Rjw4s9Ge
6N6vNzyzQZ66FgKYe,11,4,5,3,5,4,5,2016-09-12T05:00:00.000Z,re2oaamkCc36r9Wqt,iYzi3cqx2Rjw4s9Ge
azswr68Ds6wtMkSCD,12,3,5,4,5,5,5,2016-09-12T05:00:00.000Z,re2oaamkCc36r9Wqt,iYzi3cqx2Rjw4s9Ge
SkrbP4MgRJPe86Wyz,12,4,4,3,5,5,5,2016-09-12T05:00:00.000Z,re2oaamkCc36r9Wqt,iYzi3cqx2Rjw4s9Ge
AjxnPye5Gf6wbuj5a,11,3,5,3,5,5,4,2016-09-12T07:00:00.000Z,wEYz76ngTMEsrQtm2,5usxXMEwP4xucmxrW
gqXF67rMYXbbkEPEv,10,4,5,2,4,4,4,2016-09-12T04:00:00.000Z,rhvWsCs6E9RPWbm8b,YD8c5ikKbnPDzFdrM
KE3Jxv2Ws9bHchTGa,12,5,2,3,2,3,4,2016-09-12T04:00:00.000Z,rhvWsCs6E9RPWbm8b,ZmH3Bp7jDH5PDuKqL
TtL9FZs9YA4T4YdE4,12,3,5,4,5,4,5,2016-09-12T04:00:00.000Z,rhvWsCs6E9RPWbm8b,7LQX9fwsicowR7YFB
r3ryenqpmZd6Jf5X3,12,4,4,4,5,5,5,2016-09-12T07:00:00.000Z,wEYz76ngTMEsrQtm2,LfGDcvpagfFBJnXiQ
